MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MoSold,SaleType,SaleCondition,SalePrice
20,RL,1.4912513280732116,2.2299945481776215,Pave,NA,Reg,Lvl,3,Corner,Gtl,Somerst,Feedr,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,60.0,3,0,PConc,4,3,1,1,0.0,1,1504.0,1504.0,GasA,4,Y,SBrkr,1.9900478070160816,0,1.9900478070160816,0.0,2,0,3,1,3,7,0,0,0,Attchd,2006.0,2,2.0,510.0,0,0,2,144,0,0,0,0,0,0,NA,NA,9,New,Partial,
20,FV,1.453173761903945,2.20432793992423,Pave,NA,Reg,Lvl,3,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,0,PConc,4,3,1,6,24.0,1,1254.0,1278.0,GasA,4,Y,SBrkr,1.9675390677409699,0,1.9675390677409699,0.0,2,0,2,1,3,5,0,0,0,Attchd,2006.0,0,2.0,584.0,0,0,2,0,60,0,0,0,0,0,NA,NA,10,New,Partial,
60,FV,1.5271796258079011,2.249721004398778,Pave,NA,Reg,Lvl,3,Corner,Gtl,Somerst,Feedr,Norm,1Fam,2Story,9,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,0,PConc,5,3,1,6,1836.0,1,200.0,2036.0,GasA,4,Y,SBrkr,2.030611313777105,604,2.06414187084849,1.0,3,1,3,1,4,11,0,1,4,Attchd,2006.0,0,3.0,792.0,0,0,2,0,265,0,0,0,0,0,NA,NA,11,New,Partial,
60,FV,1.4289675858306226,2.19752464422253,Pave,NA,Reg,Lvl,3,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,0,PConc,4,3,1,1,0.0,1,858.0,858.0,GasA,4,Y,SBrkr,1.9102243611806209,858,2.0079121452238144,0.0,2,1,3,1,3,7,0,0,0,Attchd,2005.0,0,2.0,615.0,0,0,2,0,53,0,0,0,0,0,NA,NA,2,WD,Normal,
20,RL,1.4595599466308458,2.192016836631126,Pave,NA,IR1,Lvl,3,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,0,PConc,3,3,2,6,24.0,1,1118.0,1142.0,GasA,4,Y,SBrkr,1.951684359059543,0,1.951684359059543,0.0,1,1,3,1,3,5,0,0,0,NA,0.0,3,0.0,0.0,3,2,2,4,50,0,0,0,0,0,NA,NA,1,WD,Normal,
20,RL,1.50648771329857,2.2308559806893866,Pave,NA,IR1,Lvl,3,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,118.0,3,0,PConc,4,3,3,1,0.0,1,1400.0,1400.0,GasA,4,Y,SBrkr,1.9802049469828706,0,1.9802049469828706,0.0,2,0,3,1,3,6,0,0,0,Attchd,2005.0,0,2.0,612.0,0,0,2,144,55,0,0,0,0,0,NA,NA,10,New,Partial,
20,RL,1.4214526816086592,2.248997359667139,Pave,NA,Reg,Lvl,3,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,0,PConc,4,3,1,1,0.0,1,1131.0,1131.0,GasA,4,Y,SBrkr,1.950308672227345,0,1.950308672227345,0.0,1,1,3,1,3,6,0,0,0,NA,0.0,3,0.0,0.0,3,2,2,0,39,0,0,0,0,0,NA,NA,3,New,Partial,
60,RL,1.4289675858306226,2.19297991623686,Pave,NA,Reg,Lvl,3,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,172.0,3,0,PConc,4,3,1,1,0.0,1,891.0,891.0,GasA,4,Y,SBrkr,1.9157961584816632,795,2.00554122046387,0.0,2,1,3,1,3,8,0,0,0,Attchd,2005.0,2,2.0,462.0,0,0,2,144,101,0,0,0,0,0,NA,NA,4,WD,Normal,
60,RL,1.4595599466308458,2.1905473579224486,Pave,NA,IR1,Lvl,3,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,96.0,3,0,PConc,4,3,1,1,0.0,1,784.0,784.0,GasA,4,Y,SBrkr,1.905479416502267,754,1.9971924008098674,0.0,2,1,3,1,3,7,0,0,0,Attchd,2005.0,0,2.0,449.0,0,0,2,100,77,0,0,0,0,0,NA,NA,3,WD,Normal,
60,RL,1.4465648595477707,2.1999422816308023,Pave,NA,IR1,Lvl,3,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,0,PConc,4,3,1,1,0.0,1,941.0,941.0,GasA,4,Y,SBrkr,1.9238022956770129,896,2.0170193242862804,0.0,2,1,3,1,2,7,0,0,0,Attchd,1997.0,0,2.0,688.0,0,0,2,150,165,0,0,0,0,0,GdPrv,NA,7,WD,Normal,
60,RL,1.4465648595477707,2.213236628075151,Pave,NA,IR2,Lvl,3,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992,1993,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,0,PConc,4,3,1,5,758.0,1,78.0,836.0,GasA,4,Y,SBrkr,1.9077857767549684,887,2.0090800405432674,1.0,2,1,3,1,3,7,0,0,0,Attchd,1992.0,0,2.0,462.0,0,0,2,307,85,0,0,224,0,0,NA,Othr,10,WD,Family,
120,RL,1.3640546328884455,2.183616634572275,Pave,NA,Reg,Lvl,3,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1990,1991,Gable,CompShg,Plywood,Plywood,None,0.0,3,0,PConc,4,3,1,6,904.0,1,494.0,1398.0,GasA,3,Y,SBrkr,1.980007585168285,0,1.980007585168285,1.0,2,0,2,1,3,5,0,0,0,Attchd,1990.0,0,2.0,542.0,0,0,2,0,46,0,0,0,0,0,MnPrv,NA,7,WD,Normal,
120,RL,1.3640546328884455,2.183616634572275,Pave,NA,Reg,Lvl,3,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1991,1991,Gable,CompShg,Plywood,Plywood,None,0.0,3,0,PConc,4,3,1,6,278.0,1,939.0,1217.0,GasA,3,Y,SBrkr,1.9606782888438952,0,1.9606782888438952,0.0,2,0,2,1,3,5,0,0,0,Attchd,1991.0,0,2.0,484.0,0,0,2,0,64,0,0,0,0,0,NA,NA,6,WD,Normal,
60,RL,1.4397184637016933,2.2090530929288614,Pave,NA,IR1,Lvl,3,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,2Story,6,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,0,PConc,4,3,1,5,274.0,1,362.0,636.0,GasA,4,Y,SBrkr,1.8648857849935965,684,1.9720493824617626,0.0,2,1,3,1,3,6,0,0,0,Attchd,1994.0,2,2.0,472.0,0,0,2,0,40,0,0,0,0,0,NA,NA,7,WD,Normal,
20,RL,1.4465648595477707,2.210034368563844,Pave,NA,Reg,Lvl,3,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,4,1962,1962,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,51.0,2,0,CBlock,3,3,1,2,36.0,1,952.0,988.0,GasA,4,Y,SBrkr,1.9308955197952244,0,1.9308955197952244,1.0,1,0,3,1,2,6,0,0,0,Detchd,1977.0,1,2.0,624.0,0,0,2,0,0,0,0,0,0,0,NA,NA,7,WD,Normal,
90,RM,1.4397184637016933,2.2079266246094225,Pave,NA,Reg,Lvl,3,Inside,Gtl,Sawyer,RRAe,Norm,Duplex,1.5Fin,6,6,1977,1977,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,1,CBlock,0,0,0,0,0.0,0,0.0,0.0,GasA,2,Y,SBrkr,1.9684110801040309,368,2.0029588893013477,0.0,2,0,4,2,2,10,0,0,0,Attchd,1977.0,0,2.0,528.0,0,0,2,0,0,0,0,0,0,0,NA,NA,8,WD,Normal,
20,RL,1.4397184637016933,2.211707761692935,Pave,NA,IR1,Lvl,3,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1962,2002,Hip,CompShg,HdBoard,HdBoard,None,0.0,2,0,CBlock,3,3,1,4,612.0,1,252.0,864.0,GasA,3,Y,SBrkr,1.959982347241009,0,1.959982347241009,0.0,1,0,2,1,2,6,1,1,3,Detchd,1972.0,1,2.0,576.0,0,0,2,161,0,0,0,0,0,0,MnPrv,NA,3,WD,Normal,
20,RL,1.4397184637016933,2.212510431600146,Pave,NA,IR1,Lvl,3,CulDSac,Gtl,Sawyer,RRNe,Norm,1Fam,1Story,5,5,1965,1965,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,0,CBlock,3,3,1,3,554.0,1,430.0,984.0,GasA,2,Y,SBrkr,1.9303070364397097,0,1.9303070364397097,0.0,1,0,3,1,2,5,0,0,0,Attchd,1965.0,1,1.0,310.0,0,0,2,0,0,0,0,0,0,0,MnPrv,NA,7,WD,Normal,
20,RL,1.4289675858306226,2.201871731497095,Pave,NA,Reg,Lvl,3,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,6,1968,1968,Gable,CompShg,Plywood,Plywood,BrkFace,90.0,2,0,CBlock,3,3,1,4,162.0,3,450.0,882.0,GasA,2,Y,SBrkr,1.9187364212614786,0,1.9187364212614786,0.0,1,0,3,1,2,5,0,0,0,Attchd,1968.0,1,1.0,294.0,0,0,2,0,155,0,0,0,0,0,MnPrv,NA,11,COD,Normal,
20,RL,1.4397184637016933,2.204302398529484,Pave,NA,IR1,Lvl,3,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,6,1963,1963,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,0,PConc,3,3,1,5,181.0,1,744.0,925.0,GasA,3,Y,SBrkr,1.9212944736409494,0,1.9212944736409494,1.0,1,0,2,1,2,5,0,0,0,Detchd,1990.0,1,2.0,484.0,0,0,2,203,74,0,0,0,0,0,NA,NA,10,WD,Normal,
20,RL,1.4397184637016933,2.2488358017150682,Pave,NA,IR1,Lvl,3,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1965,1965,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,0,CBlock,3,3,1,3,712.0,1,312.0,1024.0,GasA,2,Y,SBrkr,1.9360721724123813,0,1.9360721724123813,0.0,1,1,3,1,2,5,0,0,0,Attchd,1965.0,1,1.0,308.0,0,0,2,0,0,0,0,0,0,0,MnPrv,NA,1,WD,Normal,
20,RL,1.4397184637016933,2.1960787768086085,Pave,NA,IR1,Lvl,3,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1964,1964,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,0,CBlock,3,3,1,5,644.0,1,268.0,912.0,GasA,2,N,SBrkr,1.9192199697744368,0,1.9192199697744368,0.0,1,0,3,1,2,6,0,0,0,NA,0.0,3,0.0,0.0,3,2,2,0,0,0,0,0,0,0,GdWo,NA,4,WD,Normal,
20,RL,1.4397184637016933,2.2062125331059,Pave,NA,IR1,Lvl,3,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1967,1967,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,0,CBlock,3,3,2,3,659.0,1,253.0,912.0,GasA,2,Y,SBrkr,1.9238022956770129,0,1.9238022956770129,0.0,1,0,3,1,2,6,0,1,1,Attchd,1967.0,1,1.0,288.0,0,0,2,64,0,0,0,0,0,0,NA,NA,6,WD,Normal,
80,RL,1.5271796258079011,2.258644754073435,Pave,NA,IR1,Low,3,Corner,Gtl,Veenker,Norm,Norm,1Fam,SLvl,7,4,1974,1974,Gable,CompShg,WdShing,Wd Sdng,BrkFace,145.0,3,2,CBlock,4,3,4,5,1023.0,4,228.0,1748.0,GasA,3,Y,SBrkr,2.0377973510807363,495,2.064429972857894,1.0,2,0,3,1,3,9,4,4,3,Attchd,1974.0,0,2.0,550.0,0,0,2,641,100,0,0,0,800,3,GdPrv,NA,1,WD,Normal,
60,RL,1.537718545324583,2.230865725884528,Pave,NA,Reg,HLS,3,Inside,Mod,NoRidge,Norm,Norm,1Fam,2Story,8,5,1992,1993,Gable,CompShg,HdBoard,ImStucc,BrkFace,692.0,3,0,PConc,5,3,4,6,1118.0,1,216.0,1334.0,GasA,4,Y,SBrkr,1.9914932186897636,1306,2.072746374388028,1.0,2,1,3,1,3,9,0,3,3,Attchd,1992.0,0,3.0,888.0,0,0,2,177,208,186,0,0,0,0,NA,NA,10,WD,Normal,
120,FV,1.260266326229238,2.1036995246171815,Pave,Pave,Reg,Lvl,3,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,0,PConc,4,3,1,1,0.0,1,1143.0,1143.0,GasA,4,Y,SBrkr,1.951808670493817,0,1.951808670493817,0.0,1,1,1,1,3,5,0,1,4,Attchd,2004.0,0,2.0,588.0,0,0,2,0,191,0,0,0,0,0,NA,NA,5,WD,Normal,
160,FV,1.1562690064065475,2.0594292402722276,Pave,Pave,Reg,Lvl,3,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,0,PConc,4,3,1,1,0.0,1,600.0,600.0,GasA,4,Y,SBrkr,1.8331938860315709,623,1.9613703273349712,0.0,2,1,2,1,3,4,0,0,0,Detchd,2005.0,0,2.0,480.0,0,0,2,0,166,0,0,0,0,0,NA,NA,7,WD,Normal,
160,FV,1.4397184637016933,2.0801538727446287,Pave,NA,Reg,Lvl,3,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,513.0,3,0,PConc,4,3,1,6,353.0,1,403.0,756.0,GasA,4,Y,SBrkr,1.8936825436204612,756,1.9918518706349622,0.0,2,1,2,1,3,4,0,0,0,Detchd,2000.0,1,2.0,440.0,0,0,2,0,32,0,0,0,0,0,NA,NA,6,WD,Normal,
160,FV,1.4397184637016933,2.1282299190037066,Pave,NA,IR1,Lvl,3,FR2,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,0,PConc,4,3,1,1,0.0,1,530.0,530.0,GasA,4,Y,SBrkr,1.8362351021227996,550,1.9437243791595484,0.0,2,1,2,1,3,4,0,0,0,Attchd,2003.0,0,2.0,496.0,0,0,2,0,50,0,0,0,0,0,NA,NA,7,WD,Normal,
60,FV,1.55523479881416,2.2000756336336007,Pave,Pave,IR1,Lvl,3,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,1997,1998,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,0,PConc,4,3,1,1,0.0,1,569.0,569.0,GasA,4,Y,SBrkr,1.9095323113196798,840,2.0061781190722656,0.0,2,1,3,1,3,6,0,1,3,BuiltIn,1997.0,1,1.0,434.0,0,0,2,0,382,0,0,110,0,0,GdPrv,NA,11,WD,Normal,
20,FV,1.4096066464289525,2.1836950943599107,Pave,Pave,IR1,Lvl,3,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2001,2002,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,0,PConc,4,3,1,1,0.0,1,1568.0,1568.0,GasA,4,Y,SBrkr,1.9957278396842004,0,1.9957278396842004,0.0,2,0,3,1,3,6,0,1,3,Attchd,2001.0,0,2.0,564.0,0,0,2,0,266,0,0,0,0,0,NA,NA,9,WD,Normal,
190,RL,1.4746366515748413,2.249303568307784,Pave,NA,IR1,Lvl,3,Corner,Gtl,NWAmes,RRAn,Feedr,2fmCon,1Story,5,6,1972,1972,Gable,CompShg,Plywood,Plywood,BrkFace,144.0,2,0,CBlock,4,3,1,6,962.0,1,191.0,1153.0,GasA,4,Y,SBrkr,1.9578706818742135,0,1.9578706818742135,1.0,2,0,2,1,2,6,0,0,0,Attchd,1972.0,2,2.0,501.0,0,0,2,140,153,0,0,0,0,0,MnPrv,NA,7,WD,Normal,
20,RL,1.4717169160496426,2.221835156984222,Pave,NA,Reg,Lvl,3,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,1Story,7,6,1967,1967,Hip,CompShg,HdBoard,HdBoard,BrkFace,264.0,2,0,CBlock,3,3,1,4,553.0,2,713.0,1334.0,GasA,3,Y,SBrkr,1.9735165926588492,0,1.9735165926588492,1.0,2,0,3,1,2,7,0,0,0,Attchd,1967.0,0,2.0,477.0,0,0,2,0,20,35,0,264,0,0,NA,NA,4,WD,Normal,
20,RL,1.4775113193551406,2.21588476334664,Pave,NA,Reg,Lvl,3,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,5,1968,1968,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,0,CBlock,3,3,1,5,758.0,1,293.0,1051.0,GasA,3,Y,SBrkr,1.939819836534539,0,1.939819836534539,1.0,1,0,3,1,2,6,0,0,0,Attchd,1968.0,0,2.0,504.0,0,0,2,0,0,0,0,0,0,0,NA,NA,7,WD,Normal,
60,RL,1.453173761903945,2.20432793992423,Pave,NA,Reg,Lvl,3,Inside,Gtl,NAmes,Feedr,Norm,1Fam,2Story,5,5,1968,1968,Gable,CompShg,HdBoard,HdBoard,BrkFace,300.0,2,0,CBlock,4,2,2,5,361.0,3,56.0,900.0,GasA,4,Y,SBrkr,1.9146342698400372,886,2.012063636713578,1.0,1,1,4,1,2,7,0,0,0,Attchd,1968.0,0,2.0,530.0,0,0,2,0,60,0,0,270,0,0,NA,Shed,6,WD,Normal,
20,RL,1.4717169160496426,2.2131198607960934,Pave,NA,Reg,Lvl,3,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,7,1968,2004,Hip,CompShg,HdBoard,HdBoard,BrkFace,203.0,2,0,CBlock,3,3,3,5,760.0,1,216.0,976.0,GasA,2,Y,SBrkr,1.9291218082497654,0,1.9291218082497654,1.0,1,0,2,1,3,4,0,1,2,Attchd,1968.0,0,2.0,504.0,0,0,2,94,0,0,0,0,0,0,NA,NA,8,WD,Abnorml,
85,RL,1.4465648595477707,2.2012151582363493,Pave,NA,Reg,Lvl,3,Inside,Gtl,NAmes,Feedr,Norm,1Fam,SFoyer,5,6,1968,1968,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,0,CBlock,4,3,4,6,744.0,1,89.0,833.0,GasA,3,Y,SBrkr,1.9169476219137562,0,1.9169476219137562,1.0,1,0,3,1,2,6,0,0,0,Attchd,1968.0,0,1.0,326.0,0,0,2,143,0,0,0,0,0,0,NA,NA,8,WD,Normal,
20,RL,1.4397184637016933,2.217674621934311,Pave,NA,IR1,Lvl,3,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1966,1966,Gable,CompShg,Plywood,Plywood,None,0.0,2,0,CBlock,3,3,1,4,799.0,1,252.0,1051.0,GasA,2,Y,SBrkr,1.939819836534539,0,1.939819836534539,1.0,1,0,3,1,2,6,0,0,0,Attchd,1966.0,0,1.0,264.0,0,0,2,182,88,0,0,0,0,0,NA,NA,3,WD,Normal,
80,RL,1.4775113193551406,2.21588476334664,Pave,NA,Reg,Lvl,3,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,7,1967,1967,Gable,CompShg,MetalSd,MetalSd,BrkFace,140.0,2,0,PConc,3,3,3,5,602.0,3,137.0,1141.0,GasA,3,Y,SBrkr,1.951559923247859,0,1.951559923247859,1.0,1,0,3,1,2,6,0,0,0,Attchd,1967.0,1,1.0,568.0,0,0,2,0,78,0,0,0,0,0,NA,NA,7,WD,Normal,
190,RL,1.4775113193551406,2.206350255877173,Pave,NA,Reg,Lvl,3,Inside,Gtl,NAmes,RRAn,Norm,2fmCon,1Story,6,7,1965,2000,Hip,CompShg,BrkFace,VinylSd,None,0.0,2,1,PConc,3,3,2,5,901.0,4,34.0,1187.0,GasA,4,Y,SBrkr,1.9954675158528319,0,1.9954675158528319,1.0,2,0,3,1,3,7,1,2,3,Attchd,1965.0,0,1.0,299.0,0,0,2,200,25,211,0,0,0,0,MnPrv,Shed,6,WD,Abnorml,
20,RL,1.4397184637016933,2.224242875681025,Pave,NA,IR1,Lvl,3,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1964,1964,Hip,CompShg,HdBoard,HdBoard,BrkFace,112.0,2,0,CBlock,3,3,1,5,260.0,2,0.0,1008.0,GasA,4,Y,SBrkr,1.9885848101538424,0,1.9885848101538424,1.0,1,1,3,1,2,7,0,1,4,Attchd,1964.0,2,2.0,430.0,0,0,2,154,60,0,0,0,0,0,NA,NA,4,WD,Normal,
60,RL,1.4912513280732116,2.2130029550409054,Pave,NA,Reg,Lvl,3,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,5,6,1964,1964,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,0,CBlock,3,3,1,5,360.0,1,360.0,720.0,GasA,3,Y,SBrkr,1.8839209412949376,720,1.9840861398313911,0.0,1,1,4,1,2,7,0,1,1,Attchd,1964.0,2,2.0,480.0,0,0,2,0,32,240,0,0,0,0,NA,NA,7,WD,Normal,
20,RL,1.4775113193551406,2.2286480276470186,Pave,NA,Reg,Lvl,3,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1960,1960,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,88.0,2,0,CBlock,3,3,1,5,632.0,1,616.0,1248.0,GasA,4,Y,SBrkr,1.9642127090859787,0,1.9642127090859787,1.0,1,0,3,1,2,6,0,0,0,Attchd,1960.0,1,1.0,286.0,0,0,2,0,0,0,0,0,0,0,MnPrv,NA,5,WD,Normal,
30,RL,1.4096066464289525,2.20317202967483,Pave,NA,Reg,Lvl,3,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1934,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,0,CBlock,3,3,1,4,574.0,1,242.0,816.0,GasA,4,Y,SBrkr,1.9027661683945178,0,1.9027661683945178,1.0,1,0,2,1,2,4,0,1,2,Attchd,1949.0,1,1.0,240.0,0,0,2,228,0,40,0,0,0,0,MnPrv,NA,7,WD,Normal,
20,RL,1.4397184637016933,2.2172834174972773,Pave,NA,Reg,Lvl,3,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1947,1950,Hip,CompShg,BrkFace,BrkFace,None,0.0,2,0,CBlock,3,3,1,1,0.0,1,938.0,938.0,GasA,4,Y,SBrkr,1.9387210054066815,0,1.9387210054066815,0.0,1,0,2,1,2,5,0,1,4,Detchd,1947.0,1,1.0,273.0,0,0,2,125,48,0,0,0,0,0,GdWo,NA,5,WD,Normal,
20,RL,1.4775113193551406,2.21588476334664,Pave,NA,Reg,Lvl,3,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1961,1990,Gable,CompShg,WdShing,Wd Shng,None,0.0,2,0,CBlock,3,3,2,4,915.0,1,336.0,1251.0,GasA,2,Y,SBrkr,1.9834158522859386,0,1.9834158522859386,1.0,1,0,3,1,2,7,1,1,4,Attchd,1961.0,1,2.0,441.0,0,0,2,144,0,205,0,0,0,0,NA,NA,6,WD,Normal,
20,RL,1.5015489517809617,2.229224562993641,Pave,NA,Reg,Lvl,3,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,6,1952,1952,Gable,CompShg,Wd Sdng,Plywood,Stone,150.0,2,1,CBlock,3,3,2,2,40.0,1,1404.0,1444.0,GasA,4,Y,SBrkr,2.0004859280031657,0,2.0004859280031657,1.0,1,0,2,1,2,6,1,1,4,Attchd,1952.0,0,1.0,240.0,0,0,2,0,40,324,0,0,0,0,MnPrv,NA,7,WD,Partial,
20,RL,1.4775113193551406,2.21588476334664,Pave,NA,Reg,Lvl,3,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1951,1951,Gable,CompShg,HdBoard,HdBoard,Stone,144.0,2,0,CBlock,3,3,1,5,996.0,1,60.0,1056.0,GasA,4,Y,FuseA,1.9605625707484466,0,1.9605625707484466,1.0,1,0,3,1,2,7,0,0,0,Attchd,1951.0,0,1.0,280.0,0,0,2,0,0,0,0,0,0,0,NA,NA,5,WD,Normal,
60,RL,1.4746366515748413,2.2143044442223543,Pave,NA,Reg,Lvl,3,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,5,6,1949,1973,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,0,CBlock,3,3,1,1,0.0,1,704.0,704.0,GasA,3,Y,FuseA,1.9360721724123813,704,2.0088473820334354,0.0,1,1,3,1,2,7,1,1,4,Attchd,1949.0,1,1.0,234.0,0,0,2,245,60,0,0,0,0,0,MnPrv,NA,7,WD,Normal,
20,RL,1.4831304777411851,2.219103172469333,Pave,NA,Reg,Lvl,3,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1975,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,1,CBlock,3,3,1,4,486.0,1,450.0,936.0,GasA,2,Y,FuseA,1.9230238845197491,0,1.9230238845197491,0.0,1,0,2,1,2,5,0,0,0,Attchd,1954.0,1,1.0,240.0,0,0,2,0,0,160,0,0,0,0,MnPrv,NA,3,WD,Normal,
90,RL,1.4397184637016933,2.207803406587317,Pave,NA,IR1,Lvl,3,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1967,1967,Gable,CompShg,Plywood,Plywood,None,0.0,2,0,CBlock,3,3,1,1,0.0,1,1584.0,1584.0,GasA,2,Y,SBrkr,1.9971067450185294,0,1.9971067450185294,0.0,2,0,4,2,2,8,0,0,0,Detchd,1967.0,1,2.0,506.0,0,0,2,0,0,0,0,0,0,0,NA,NA,10,WD,Normal,
80,RL,1.4397184637016933,2.2459467256949233,Pave,NA,IR1,Lvl,3,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,5,1964,1964,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,0,CBlock,3,3,1,5,939.0,1,307.0,1246.0,GasA,2,Y,SBrkr,1.963987717773182,0,1.963987717773182,1.0,1,0,3,1,2,6,0,2,4,Attchd,1964.0,0,2.0,441.0,0,0,2,0,69,0,0,0,0,0,NA,NA,11,WD,Normal,
